year,age,sex,n,deaths
2009,11,Females,28880,2
2009,11,Males,30266,2
2009,12,Females,29691,5
2009,12,Males,31352,1
2009,13,Females,29387,3
2009,13,Males,31366,5
2009,14,Females,29798,6
2009,14,Males,31503,5
2009,15,Females,30757,5
2009,15,Males,32241,5
2009,16,Females,31656,10
2009,16,Males,32426,16
2009,17,Females,34048,13
2009,17,Males,34380,28
2009,18,Females,34064,10
2009,18,Males,34940,23
2009,19,Females,33616,9
2009,19,Males,34193,33
2009,20,Females,34178,9
2009,20,Males,34297,34
2009,21,Females,35606,17
2009,21,Males,35305,19
2009,22,Females,35497,13
2009,22,Males,34538,27
2009,23,Females,35180,14
2009,23,Males,34860,30
2009,24,Females,35004,11
2009,24,Males,34236,39
2009,25,Females,33812,13
2009,25,Males,33083,41
2009,26,Females,34510,10
2009,26,Males,33391,40
2009,27,Females,35114,16
2009,27,Males,33669,39
2009,28,Females,34861,14
2009,28,Males,34134,51
2009,29,Females,34099,22
2009,29,Males,33301,50
2009,30,Females,32625,29
2009,30,Males,32295,45
2009,31,Females,30664,16
2009,31,Males,29662,43
2009,32,Females,29676,18
2009,32,Males,29056,39
2009,33,Females,31721,20
2009,33,Males,30647,49
2009,34,Females,32475,26
2009,34,Males,30632,51
2009,35,Females,32793,30
2009,35,Males,31539,73
2009,36,Females,34996,40
2009,36,Males,33430,70
2009,37,Females,37722,34
2009,37,Males,35195,60
2009,38,Females,39536,35
2009,38,Males,36696,59
2009,39,Females,39156,42
2009,39,Males,36458,74
2009,40,Females,40514,52
2009,40,Males,38026,94
2009,41,Females,41472,59
2009,41,Males,38748,103
2009,42,Females,41427,65
2009,42,Males,39703,111
2009,43,Females,41552,63
2009,43,Males,39143,115
2009,44,Females,42732,88
2009,44,Males,40710,125
2009,45,Females,42812,83
2009,45,Males,39944,105
2009,46,Females,42434,87
2009,46,Males,40045,141
2009,47,Females,41139,90
2009,47,Males,39702,141
2009,48,Females,40401,97
2009,48,Males,38606,140
2009,49,Females,38976,91
2009,49,Males,37547,138
2009,50,Females,39026,124
2009,50,Males,37136,176
2009,51,Females,38011,114
2009,51,Males,36251,165
2009,52,Females,36946,127
2009,52,Males,35556,208
2009,53,Females,35855,145
2009,53,Males,34681,206
2009,54,Females,34486,153
2009,54,Males,33178,208
2009,55,Females,34019,137
2009,55,Males,32955,232
2009,56,Females,33449,149
2009,56,Males,32341,239
2009,57,Females,32420,170
2009,57,Males,31177,264
2009,58,Females,32966,191
2009,58,Males,31689,270
2009,59,Females,32971,216
2009,59,Males,32068,277
2009,60,Females,34110,248
2009,60,Males,32965,349
2009,61,Females,35256,295
2009,61,Males,33901,416
2009,62,Females,38477,296
2009,62,Males,36660,419
2009,63,Females,29245,263
2009,63,Males,28143,402
2009,64,Females,28257,286
2009,64,Males,26298,444
2009,65,Females,28714,344
2009,65,Males,27010,465
2009,66,Females,28426,315
2009,66,Males,25597,488
2009,67,Females,26433,343
2009,67,Males,23492,490
2009,68,Females,24924,374
2009,68,Males,21685,526
2009,69,Females,25559,409
2009,69,Males,22167,569
2009,70,Females,25114,457
2009,70,Males,21726,607
2009,71,Females,24648,477
2009,71,Males,21170,615
2009,72,Females,24032,566
2009,72,Males,19771,666
2009,73,Females,23414,583
2009,73,Males,19039,679
2009,74,Females,22645,527
2009,74,Males,18100,705
2009,75,Females,21457,648
2009,75,Males,16747,720
2009,76,Females,20485,626
2009,76,Males,15714,789
2009,77,Females,20528,721
2009,77,Males,15168,809
2009,78,Females,19554,836
2009,78,Males,14044,770
2009,79,Females,18512,935
2009,79,Males,12570,820
2009,80,Females,17268,883
2009,80,Males,11590,889
2009,81,Females,15652,943
2009,81,Males,10050,833
2009,82,Females,14755,956
2009,82,Males,9273,838
2009,83,Females,14160,1013
2009,83,Males,8345,822
2009,84,Females,12560,1064
2009,84,Males,7185,771
2009,85,Females,11588,1094
2009,85,Males,6330,778
2009,86,Females,10270,1075
2009,86,Males,5036,720
2009,87,Females,9528,1133
2009,87,Males,4594,646
2009,88,Females,9086,1114
2009,88,Males,4058,692
2009,89,Females,8340,1090
2009,89,Males,3390,608
2009,90,Females,22032,5194
2009,90,Males,7040,1797
2010,0,Females,29255,99
2010,0,Males,30092,119
2010,1,Females,29119,7
2010,1,Males,30358,6
2010,2,Females,29074,8
2010,2,Males,30271,6
2010,3,Females,27836,3
2010,3,Males,29213,8
2010,4,Females,27288,1
2010,4,Males,28414,3
2010,5,Females,26915,3
2010,5,Males,28514,3
2010,6,Females,26382,1
2010,6,Males,28018,4
2010,7,Females,25840,0
2010,7,Males,26873,4
2010,8,Females,25775,0
2010,8,Males,26787,3
2010,9,Females,26869,2
2010,9,Males,27625,4
2010,10,Females,27106,2
2010,10,Males,28805,2
2010,11,Females,28305,1
2010,11,Males,29831,2
2010,12,Females,28960,4
2010,12,Males,30343,1
2010,13,Females,29789,4
2010,13,Males,31532,3
2010,14,Females,29475,2
2010,14,Males,31555,3
2010,15,Females,29922,5
2010,15,Males,31679,4
2010,16,Females,30846,8
2010,16,Males,32430,13
2010,17,Females,31807,10
2010,17,Males,32607,23
2010,18,Females,34936,10
2010,18,Males,35067,30
2010,19,Females,36111,19
2010,19,Males,36421,25
2010,20,Females,35074,15
2010,20,Males,35285,21
2010,21,Females,35280,7
2010,21,Males,35091,35
2010,22,Females,36498,14
2010,22,Males,35876,32
2010,23,Females,35769,12
2010,23,Males,34807,30
2010,24,Females,35203,11
2010,24,Males,34840,33
2010,25,Females,35231,9
2010,25,Males,34278,23
2010,26,Females,33971,14
2010,26,Males,33076,39
2010,27,Females,34779,17
2010,27,Males,33499,48
2010,28,Females,35394,15
2010,28,Males,33662,47
2010,29,Females,35018,15
2010,29,Males,33993,39
2010,30,Females,34213,22
2010,30,Males,33317,45
2010,31,Females,32833,24
2010,31,Males,32412,41
2010,32,Females,30891,22
2010,32,Males,29708,51
2010,33,Females,29938,28
2010,33,Males,29305,42
2010,34,Females,31969,25
2010,34,Males,30930,55
2010,35,Females,32669,33
2010,35,Males,30814,51
2010,36,Females,32936,27
2010,36,Males,31772,63
2010,37,Females,35134,30
2010,37,Males,33690,56
2010,38,Females,37905,35
2010,38,Males,35481,61
2010,39,Females,39665,40
2010,39,Males,36849,87
2010,40,Females,39193,42
2010,40,Males,36570,84
2010,41,Females,40629,62
2010,41,Males,38056,82
2010,42,Females,41543,52
2010,42,Males,38787,101
2010,43,Females,41442,54
2010,43,Males,39777,93
2010,44,Females,41525,77
2010,44,Males,39212,121
2010,45,Females,42774,65
2010,45,Males,40732,130
2010,46,Females,42794,88
2010,46,Males,39949,128
2010,47,Females,42422,77
2010,47,Males,40084,133
2010,48,Females,41059,95
2010,48,Males,39720,154
2010,49,Females,40346,102
2010,49,Males,38576,124
2010,50,Females,38894,107
2010,50,Males,37474,150
2010,51,Females,38971,117
2010,51,Males,37091,177
2010,52,Females,37965,137
2010,52,Males,36160,184
2010,53,Females,36842,117
2010,53,Males,35456,225
2010,54,Females,35712,162
2010,54,Males,34539,236
2010,55,Females,34397,147
2010,55,Males,32951,252
2010,56,Females,33939,168
2010,56,Males,32788,263
2010,57,Females,33346,165
2010,57,Males,32184,293
2010,58,Females,32305,176
2010,58,Males,31005,263
2010,59,Females,32870,190
2010,59,Males,31485,272
2010,60,Females,32790,233
2010,60,Males,31856,340
2010,61,Females,33912,267
2010,61,Males,32695,355
2010,62,Females,35067,296
2010,62,Males,33610,434
2010,63,Females,38271,320
2010,63,Males,36317,488
2010,64,Females,29002,310
2010,64,Males,27794,428
2010,65,Females,27995,291
2010,65,Males,25915,417
2010,66,Females,28404,340
2010,66,Males,26588,481
2010,67,Females,28073,397
2010,67,Males,25156,504
2010,68,Females,26105,402
2010,68,Males,23024,493
2010,69,Females,24529,394
2010,69,Males,21194,528
2010,70,Females,25121,441
2010,70,Males,21646,545
2010,71,Females,24652,499
2010,71,Males,21160,638
2010,72,Females,24147,552
2010,72,Males,20553,628
2010,73,Females,23497,543
2010,73,Males,19100,666
2010,74,Females,22841,586
2010,74,Males,18375,747
2010,75,Females,22060,634
2010,75,Males,17399,752
2010,76,Females,20769,707
2010,76,Males,16054,740
2010,77,Females,19823,690
2010,77,Males,14900,830
2010,78,Females,19807,811
2010,78,Males,14350,852
2010,79,Females,18664,842
2010,79,Males,13274,838
2010,80,Females,17560,893
2010,80,Males,11684,888
2010,81,Females,16317,966
2010,81,Males,10750,826
2010,82,Females,14749,989
2010,82,Males,9237,842
2010,83,Females,13766,1023
2010,83,Males,8483,824
2010,84,Females,13089,1052
2010,84,Males,7501,878
2010,85,Females,11489,1018
2010,85,Males,6455,718
2010,86,Females,10486,1050
2010,86,Males,5558,699
2010,87,Females,9208,1040
2010,87,Males,4383,642
2010,88,Females,8425,1001
2010,88,Males,3977,625
2010,89,Females,8061,1111
2010,89,Males,3439,587
2010,90,Females,24355,5502
2010,90,Males,8075,2100
2011,0,Females,28767,99
2011,0,Males,30100,139
2011,1,Females,29015,9
2011,1,Males,30165,12
2011,2,Females,29190,3
2011,2,Males,30189,4
2011,3,Females,29061,3
2011,3,Males,30173,2
2011,4,Females,27807,3
2011,4,Males,29119,1
2011,5,Females,27372,2
2011,5,Males,28397,4
2011,6,Females,26912,2
2011,6,Males,28517,6
2011,7,Females,26373,0
2011,7,Males,28033,3
2011,8,Females,25846,5
2011,8,Males,26840,2
2011,9,Females,25804,1
2011,9,Males,26806,2
2011,10,Females,26930,3
2011,10,Males,27743,1
2011,11,Females,27206,3
2011,11,Males,28919,5
2011,12,Females,28397,1
2011,12,Males,29930,3
2011,13,Females,29033,2
2011,13,Males,30490,3
2011,14,Females,29934,3
2011,14,Males,31684,2
2011,15,Females,29584,2
2011,15,Males,31767,4
2011,16,Females,30055,6
2011,16,Males,31917,5
2011,17,Females,31165,9
2011,17,Males,32818,15
2011,18,Females,33036,10
2011,18,Males,33467,19
2011,19,Females,36620,16
2011,19,Males,36402,35
2011,20,Females,37513,9
2011,20,Males,37785,27
2011,21,Females,36386,13
2011,21,Males,36354,32
2011,22,Females,36450,5
2011,22,Males,36117,36
2011,23,Females,37038,15
2011,23,Males,36710,29
2011,24,Females,36098,10
2011,24,Males,35129,29
2011,25,Females,35492,13
2011,25,Males,35166,42
2011,26,Females,35491,19
2011,26,Males,34410,28
2011,27,Females,34274,9
2011,27,Males,33302,33
2011,28,Females,35002,19
2011,28,Males,33649,38
2011,29,Females,35698,29
2011,29,Males,33865,47
2011,30,Females,35146,18
2011,30,Males,34091,58
2011,31,Females,34479,22
2011,31,Males,33372,47
2011,32,Females,33073,11
2011,32,Males,32617,47
2011,33,Females,31212,24
2011,33,Males,29904,50
2011,34,Females,30232,29
2011,34,Males,29660,49
2011,35,Females,32242,25
2011,35,Males,31290,78
2011,36,Females,32892,31
2011,36,Males,31209,64
2011,37,Females,33168,28
2011,37,Males,32165,57
2011,38,Females,35265,42
2011,38,Males,34009,59
2011,39,Females,38065,62
2011,39,Males,35796,76
2011,40,Females,39755,41
2011,40,Males,37075,101
2011,41,Females,39275,57
2011,41,Males,36731,97
2011,42,Females,40695,61
2011,42,Males,38207,102
2011,43,Females,41588,48
2011,43,Males,38979,109
2011,44,Females,41478,62
2011,44,Males,39881,104
2011,45,Females,41500,82
2011,45,Males,39324,128
2011,46,Females,42830,94
2011,46,Males,40854,109
2011,47,Females,42788,96
2011,47,Males,40034,124
2011,48,Females,42389,100
2011,48,Males,40211,142
2011,49,Females,41054,98
2011,49,Males,39785,132
2011,50,Females,40323,121
2011,50,Males,38604,154
2011,51,Females,38809,131
2011,51,Males,37508,163
2011,52,Females,38896,123
2011,52,Males,37006,193
2011,53,Females,37861,176
2011,53,Males,36150,168
2011,54,Females,36731,140
2011,54,Males,35429,172
2011,55,Females,35637,152
2011,55,Males,34422,251
2011,56,Females,34292,164
2011,56,Males,32817,224
2011,57,Females,33842,184
2011,57,Males,32635,249
2011,58,Females,33239,168
2011,58,Males,32019,252
2011,59,Females,32154,192
2011,59,Males,30867,280
2011,60,Females,32717,225
2011,60,Males,31303,301
2011,61,Females,32585,236
2011,61,Males,31584,355
2011,62,Females,33718,251
2011,62,Males,32416,381
2011,63,Females,34827,315
2011,63,Males,33316,425
2011,64,Females,37988,332
2011,64,Males,36009,493
2011,65,Females,28758,289
2011,65,Males,27452,430
2011,66,Females,27718,322
2011,66,Males,25535,445
2011,67,Females,28097,386
2011,67,Males,26152,519
2011,68,Females,27702,366
2011,68,Males,24717,508
2011,69,Females,25723,404
2011,69,Males,22559,558
2011,70,Females,24164,410
2011,70,Males,20669,594
2011,71,Females,24691,455
2011,71,Males,21051,617
2011,72,Females,24184,487
2011,72,Males,20558,656
2011,73,Females,23655,550
2011,73,Males,19950,682
2011,74,Females,23009,599
2011,74,Males,18436,742
2011,75,Females,22244,638
2011,75,Males,17632,723
2011,76,Females,21406,675
2011,76,Males,16697,772
2011,77,Females,20067,729
2011,77,Males,15340,752
2011,78,Females,19046,753
2011,78,Males,14169,766
2011,79,Females,18993,828
2011,79,Males,13550,804
2011,80,Females,17802,863
2011,80,Males,12446,882
2011,81,Females,16639,961
2011,81,Males,10829,863
2011,82,Females,15284,963
2011,82,Males,9906,883
2011,83,Females,13764,980
2011,83,Males,8414,856
2011,84,Females,12725,968
2011,84,Males,7587,816
2011,85,Females,11956,1067
2011,85,Males,6686,823
2011,86,Females,10446,1055
2011,86,Males,5694,744
2011,87,Females,9487,1016
2011,87,Males,4839,727
2011,88,Females,8188,1072
2011,88,Males,3771,613
2011,89,Females,7441,1038
2011,89,Males,3367,606
2011,90,Females,26117,5610
2011,90,Males,9052,2130
2012,0,Females,28170,84
2012,0,Males,29844,133
2012,1,Females,28771,9
2012,1,Males,30155,8
2012,2,Females,28973,3
2012,2,Males,30133,4
2012,3,Females,29146,3
2012,3,Males,30121,2
2012,4,Females,29043,2
2012,4,Males,30081,6
2012,5,Females,27733,5
2012,5,Males,29090,5
2012,6,Females,27343,1
2012,6,Males,28436,3
2012,7,Females,26809,3
2012,7,Males,28387,2
2012,8,Females,26394,3
2012,8,Males,28058,4
2012,9,Females,26007,1
2012,9,Males,27067,5
2012,10,Females,25952,1
2012,10,Males,26929,2
2012,11,Females,27007,5
2012,11,Males,27831,4
2012,12,Females,27364,0
2012,12,Males,28998,4
2012,13,Females,28356,1
2012,13,Males,29739,1
2012,14,Females,28807,0
2012,14,Males,30137,6
2012,15,Females,29678,3
2012,15,Males,31236,1
2012,16,Females,29410,3
2012,16,Males,31315,8
2012,17,Females,29966,8
2012,17,Males,31589,15
2012,18,Females,32093,4
2012,18,Males,33178,18
2012,19,Females,35084,12
2012,19,Males,34656,19
2012,20,Females,37686,8
2012,20,Males,36900,21
2012,21,Females,37916,1
2012,21,Males,37810,18
2012,22,Females,36451,17
2012,22,Males,36095,22
2012,23,Females,36560,14
2012,23,Males,35856,31
2012,24,Females,36466,15
2012,24,Males,36000,15
2012,25,Females,35666,13
2012,25,Males,34602,38
2012,26,Females,35226,17
2012,26,Males,34638,36
2012,27,Females,35352,18
2012,27,Males,33985,34
2012,28,Females,34208,14
2012,28,Males,32943,35
2012,29,Females,34895,25
2012,29,Males,33329,51
2012,30,Females,35583,17
2012,30,Males,33567,44
2012,31,Females,35129,17
2012,31,Males,33854,52
2012,32,Females,34431,15
2012,32,Males,33088,46
2012,33,Females,33002,24
2012,33,Males,32448,58
2012,34,Females,31169,26
2012,34,Males,29709,57
2012,35,Females,30277,18
2012,35,Males,29578,52
2012,36,Females,32303,18
2012,36,Males,31271,62
2012,37,Females,32927,27
2012,37,Males,31274,49
2012,38,Females,33150,46
2012,38,Males,32188,73
2012,39,Females,35266,32
2012,39,Males,33983,76
2012,40,Females,38050,49
2012,40,Males,35667,80
2012,41,Females,39819,54
2012,41,Males,37043,72
2012,42,Females,39298,64
2012,42,Males,36771,60
2012,43,Females,40746,52
2012,43,Males,38283,111
2012,44,Females,41644,73
2012,44,Males,38966,113
2012,45,Females,41502,80
2012,45,Males,39847,110
2012,46,Females,41549,75
2012,46,Males,39245,115
2012,47,Females,42862,90
2012,47,Males,40889,129
2012,48,Females,42839,79
2012,48,Males,40055,125
2012,49,Females,42371,95
2012,49,Males,40168,176
2012,50,Females,41019,117
2012,50,Males,39686,162
2012,51,Females,40305,131
2012,51,Males,38582,162
2012,52,Females,38783,121
2012,52,Males,37477,170
2012,53,Females,38832,157
2012,53,Males,36971,189
2012,54,Females,37857,134
2012,54,Males,36072,213
2012,55,Females,36671,145
2012,55,Males,35255,234
2012,56,Females,35591,170
2012,56,Males,34275,267
2012,57,Females,34260,152
2012,57,Males,32762,237
2012,58,Females,33721,207
2012,58,Males,32480,254
2012,59,Females,33159,177
2012,59,Males,31892,275
2012,60,Females,32061,214
2012,60,Males,30706,297
2012,61,Females,32537,247
2012,61,Males,31026,355
2012,62,Females,32361,233
2012,62,Males,31297,382
2012,63,Females,33536,293
2012,63,Males,32070,415
2012,64,Females,34567,311
2012,64,Males,32962,435
2012,65,Females,37663,358
2012,65,Males,35569,516
2012,66,Females,28443,340
2012,66,Males,27055,451
2012,67,Females,27345,355
2012,67,Males,25084,462
2012,68,Females,27737,382
2012,68,Males,25622,548
2012,69,Females,27325,401
2012,69,Males,24152,531
2012,70,Females,25324,453
2012,70,Males,22056,563
2012,71,Females,23713,448
2012,71,Males,20132,576
2012,72,Females,24167,510
2012,72,Males,20413,630
2012,73,Females,23671,579
2012,73,Males,19859,688
2012,74,Females,23036,629
2012,74,Males,19210,715
2012,75,Females,22339,626
2012,75,Males,17684,709
2012,76,Females,21616,688
2012,76,Males,16899,795
2012,77,Females,20629,743
2012,77,Males,15905,823
2012,78,Females,19301,797
2012,78,Males,14567,824
2012,79,Females,18249,899
2012,79,Males,13395,798
2012,80,Females,18150,918
2012,80,Males,12698,827
2012,81,Females,16832,1019
2012,81,Males,11588,876
2012,82,Females,15623,1017
2012,82,Males,9976,838
2012,83,Females,14251,1071
2012,83,Males,9048,813
2012,84,Females,12767,1056
2012,84,Males,7600,814
2012,85,Females,11764,1094
2012,85,Males,6733,810
2012,86,Females,10844,1091
2012,86,Males,5899,742
2012,87,Females,9387,1088
2012,87,Males,4944,781
2012,88,Females,8397,1094
2012,88,Males,4074,704
2012,89,Females,7107,1055
2012,89,Males,3204,575
2012,90,Females,27048,6158
2012,90,Males,9852,2348
2013,0,Females,27610,88
2013,0,Males,28884,98
2013,1,Females,28255,7
2013,1,Males,29873,8
2013,2,Females,28753,6
2013,2,Males,30136,5
2013,3,Females,28964,2
2013,3,Males,30100,2
2013,4,Females,29018,4
2013,4,Males,30106,6
2013,5,Females,29031,0
2013,5,Males,30009,0
2013,6,Females,27732,0
2013,6,Males,29113,2
2013,7,Females,27381,4
2013,7,Males,28476,1
2013,8,Females,26729,0
2013,8,Males,28278,3
2013,9,Females,26402,1
2013,9,Males,28117,3
2013,10,Females,26201,0
2013,10,Males,27319,1
2013,11,Females,26124,3
2013,11,Males,27091,3
2013,12,Females,27099,2
2013,12,Males,27908,3
2013,13,Females,27555,4
2013,13,Males,29081,9
2013,14,Females,28354,2
2013,14,Males,29572,2
2013,15,Females,28583,10
2013,15,Males,29775,6
2013,16,Females,29496,8
2013,16,Males,30882,7
2013,17,Females,29283,8
2013,17,Males,30922,14
2013,18,Females,30581,6
2013,18,Males,31754,13
2013,19,Females,34427,12
2013,19,Males,34422,31
2013,20,Females,36073,10
2013,20,Males,35183,16
2013,21,Females,37838,6
2013,21,Males,36878,30
2013,22,Females,37681,5
2013,22,Males,37505,21
2013,23,Females,36267,7
2013,23,Males,35779,21
2013,24,Females,35842,10
2013,24,Males,35256,24
2013,25,Females,36088,14
2013,25,Males,35646,31
2013,26,Females,35268,10
2013,26,Males,34253,23
2013,27,Females,35002,12
2013,27,Males,34364,30
2013,28,Females,35220,13
2013,28,Males,33790,39
2013,29,Females,34100,11
2013,29,Males,32782,32
2013,30,Females,34790,27
2013,30,Males,33124,42
2013,31,Females,35474,25
2013,31,Males,33391,39
2013,32,Females,35162,20
2013,32,Males,33714,48
2013,33,Females,34339,16
2013,33,Males,33007,50
2013,34,Females,33047,25
2013,34,Males,32334,48
2013,35,Females,31220,24
2013,35,Males,29665,56
2013,36,Females,30308,33
2013,36,Males,29638,57
2013,37,Females,32344,28
2013,37,Males,31320,51
2013,38,Females,32960,27
2013,38,Males,31423,58
2013,39,Females,33252,40
2013,39,Males,32310,58
2013,40,Females,35358,37
2013,40,Males,34070,82
2013,41,Females,38080,38
2013,41,Males,35676,86
